title,matched_categories_ml,matched_scores_ml,source
[인터뷰] 신현석 부산연구원 신임 원장 “이론 중심 연구 벗어나 정책 ...,,,industry_risk
[유통가 투데이] 요기요 “지난해 인기 메뉴는 ‘소금빵'” 外,,,industry_risk
"[MWC 23] 화웨이 9000㎡ 초대형 부스로 존재감 과시…""5.5G부터 6G까지 준...",,,industry_risk
"빅톤 강승식, 첫 솔로 팬미팅 '그냥, 승식' 티켓 오픈",,,industry_risk
청운대 학교기업 제작 웹드라마 '사랑했다는 현재진행형' 일본 진출,,,industry_risk
[동정]박상수 삼척시장,,,industry_risk
"[동정] 박상수 삼척시장, 시-강원대 협력기반 지역발전포럼",,,industry_risk
"부산여대, 지역 전략산업 맞춤형 인재 양성…인성·역량 겸비",,,industry_risk
"""정책제시 넘어'실천하는 플랫폼'으로… 시민행복 만들 것"" [fn인터뷰]",,,industry_risk
[오늘의 주요 일정] '신당역 살인' 전주환 보복살인죄 1심 선고,,,industry_risk
"민선 8기 평창, 작년 스포츠마케팅으로 거둔 경제 파급효과만 60억원",,,industry_risk
"[서경이 만난 사람] 김영환 충북지사 ""의병장 리더십으로 혁신…충북을...",,,industry_risk
[오늘의 주요 일정] 경남(2월7일 화요일),,,industry_risk
[경상국립대] ‘의과대학 40년사’ 발간 外,,,industry_risk
"경북도, 세포배양산업기술 특화 클러스터 조성에 나선다",,,industry_risk
"농진원, 그린바이오 산업육성 업무협약 체결",지역사회 ESG 파트너십,0.448,industry_risk
농식품부-7개 광역지자체 '그린바이오 산업발전 협의회' 발족,,,industry_risk
농진원-강원·포항테크노파크 '그린바이오산업 육성' 협무협약,지역사회 ESG 파트너십,0.497,industry_risk
"""캠퍼스 봄을 만끽하세요"" 성신여대, 봄축제 개최",,,industry_risk
웹툰 'D.P. 개의 날'을 그린 김보통 작가,,,industry_risk
"대전시, '그린바이오 벤처 캠퍼스' 유치 도전",,,industry_risk
과학도시 대전 '그린바이오 벤처 캠퍼스' 유치 도전,,,industry_risk
대전시 그린바이오 벤처 캠퍼스 공모 '도전장',,,industry_risk
"대전시, 그린바이오 벤처 캠퍼스 유치 본격화",지역사회 ESG 파트너십,0.429,industry_risk
"서울대, 그린바이오 산업 발전협의회 발족식 개최",,,industry_risk
"서울대 평창캠퍼스, 그린바이오 산업 발전협의회 발족",,,industry_risk
'그린바이오 산업 발전 협의회' 발족,,,industry_risk
그린바이오 산업 발전 도모 … 미래성장산업화,지역사회 ESG 파트너십,0.429,industry_risk
‘그린바이오산업 발전 협의회’ 발족…농식품부·지자체 업무협약도 체...,지역사회 ESG 파트너십,0.428,industry_risk
"정황근 ""그린바이오 활성화로 농식품 수출 판로 개척""",지역사회 ESG 파트너십,0.45,industry_risk
농업 신성장동력 ‘그린바이오’ 발전협의회 출범,,,industry_risk
그린바이오 산업 육성 위해 민관 손잡는다…협의회 발족,,,industry_risk
"정황근 장관 ""그린바이오 활성화 새 수출길 뚫는다""",,,industry_risk
"'농생명 수도' 전북도, 그린바이오산업 거점 도약",,,industry_risk
"전북도, ‘그린바이오’ 거점 부상…거점기관 5곳 중 4곳 전북 소재",,,industry_risk
"전북도, 농생명산업 수도로서 ‘그린바이오’ 거점 전진한다",,,industry_risk
"'농생명산업 수도' 전북, 그린바이오산업 메카 '탄력'",,,industry_risk
그린바이오 벤처 캠퍼스 사업 시동,,,industry_risk
[여기는 원주] 그린바이오 벤처 캠퍼스 사업 시동,,,industry_risk
"포항테크노파크, 그린바이오 산업 육성 두팔 걷었다",지역사회 ESG 파트너십,0.441,industry_risk
"포항TP, 그린바이오 산업 육성 위한 업무협약 체결",지역사회 ESG 파트너십,0.44,industry_risk
"포항TP-농업기술진흥원-강원TP, 그린바이오 산업 육성 업무협력 협약 체...",지역사회 ESG 파트너십,0.498,industry_risk
"포항테크노파크, 그린바이오 산업 육성 업무협약 체결",지역사회 ESG 파트너십,0.443,industry_risk
"포항TP, 농업기술진흥원·강원테크노파크와 그린바이오 육성 협약","지역사회 ESG 파트너십,지역사회 ESG 교육 프로그램","0.476,0.401",industry_risk
전국 청년농업인 연합회와 손잡고 그린바이오 천연물 산업 육성,,,industry_risk
"진주, 청년농업인과 '그린바이오 천연물 산업 육성' 맞손",지역사회 ESG 파트너십,0.404,industry_risk
"진주시·한농연, 그린바이오산업 육성 위해 머리 맞대",,,industry_risk
"농림부-전북 등, 그린 바이오 양해각서 체결",,,industry_risk
강원도 '그린 바이오 클러스터' 기대,,,industry_risk
"농식품부, 그린바이오산업 육성 위한 발전협의회 발족",지역사회 ESG 파트너십,0.407,industry_risk
그린바이오로 농업의 신성장동력 창출한다,,,industry_risk
‘농업 육성’ 민관 손잡았다… 그린바이오 발전협 출범,,,industry_risk
폴리텍 지난달 채용 교수 55명 캠퍼스 배치…하반기 80여명 채용,,,industry_risk
"""기후변화 기회로 바꾸는 비책은 'D(디지털)+G(그린)'""","ESG 비교과 프로그램 개발 및 운영,ESG 관련 캠페인","0.402,0.401",industry_risk
"호산대, ESG 그린 캠퍼스 만들기 프로그램 진행","지역사회 ESG 교육 프로그램,ESG 관련 캠페인,ESG 운영위원회의 다양성,폐기물 배출","0.485,0.434,0.432,0.416",industry_risk
"CJ제일제당, 블로썸캠퍼스에 목재연료시설 준공","지역사회 ESG 교육 프로그램,폐기물 배출,청정 재생에너지,ESG 운영위원회의 다양성","0.477,0.438,0.419,0.412",industry_risk
"CJ제일제당, 진천군과 '산림자원순환형 그린뉴딜 에너지 공급' 사업 속도...","지역사회 ESG 교육 프로그램,지역사회 ESG 파트너십,폐기물 배출,ESG 위원회 조직,ESG 운영위원회의 다양성,청정 재생에너지","0.49,0.448,0.446,0.425,0.414,0.4",industry_risk
"대전 유성구, 친환경 그린오피스 생활실천 위한 협약 체결","ESG 관련 캠페인,지역사회 ESG 파트너십","0.486,0.426",industry_risk
"유성구, 그린오피스 업무협약 체결",ESG 관련 캠페인,0.442,industry_risk
"진주시-한농연, 그린바이오 특화분야 설정 위한 전문가 토론회 개최",,,industry_risk
"진주시-한농연, '그린바이오산업 육성' 뜻 모았다",지역사회 ESG 파트너십,0.401,industry_risk
증평군 '그린바이오 벤처캠퍼스' 유치 도전,,,industry_risk
충북 4개 기관 그린바이오 벤처 캠퍼스 유치 맞손,지역사회 ESG 파트너십,0.407,industry_risk
그린바이오 벤처 캠퍼스 유치 '맞손',지역사회 ESG 파트너십,0.418,industry_risk
"학생들이 그린 ESG, 호산대 그린 캠퍼스 만들기","지역사회 ESG 교육 프로그램,ESG 운영위원회의 다양성,ESG 관련 캠페인,ESG 관련 학생 동아리","0.54,0.534,0.46,0.453",industry_risk
"경북도, 포항·안동 중심 그린바이오산업 육성 전략 발표",,,industry_risk
"경북도, 포항·안동에 그린바이오 산업 키운다",,,industry_risk
"경북도, 안동·포항 권역 그린바이오 특화사업 육성",,,industry_risk
"‘산업용 대마·동물용 의약품’..경북, 그린바이오 육성 나선다",,,industry_risk
"경북도, '그린바이오 권역별 특화 산업' 육성 총력",,,industry_risk
"농식품부, 27일 평창서 그린바이오 산업발전 협의회 발족식 개최",,,industry_risk
"김태흠 충남지사 ""예산군에 농생명 그린바이오 클러스터""",,,industry_risk
"[Daily New유통] 현대그린푸드, 이랜드 밀리밤, 한국필립모리스 外",,,industry_risk
진주시의회·바이오산업진흥원 그린바이오산업 적극 지원 약속,,,industry_risk
"증평군, 그린바이오 벤처캠퍼스 공모 대응 MOU",지역사회 ESG 파트너십,0.48,industry_risk
"증평군, 그린바이오 벤처캠퍼스 공모 업무협약",,,industry_risk
"예산군, 충남과 함께 '농생명 그린바이오 클러스터' 조성",,,industry_risk
"카카오 테크 캠퍼스, 청년친화형 ESG 지원 사업 선정",,,industry_risk
예산군에 '농생명 그린바이오 클러스터' 조성...2028년까지 3940억 원 투...,,,industry_risk
[경인 Pick] '용인 반도체 메가 클러스터' AI 미드저니가 그린 모습은?,,,industry_risk
단국대 박상환 천안캠퍼스 부총장 충남도&충남권 대학 간담회 개최,,,industry_risk
"""그린바이오산업 육성 함께 합시다""",,,industry_risk
'그린바이오 벤처 캠퍼스' 서부경남지역 유치해야,,,industry_risk
서부경남 지역 그린바이오 산업 키운다,"청정 재생에너지,지역사회 ESG 파트너십,지역사회 ESG 교육 프로그램","0.446,0.41,0.402",industry_risk
"""서부경남 지역, 그린바이오산업 중심지로 거듭나야""",,,industry_risk
"조규일 시장 ""그린바이오 벤처 캠퍼스 진주로""",,,industry_risk
진주 그린바이오 벤처캠퍼스 유치 정부 건의,,,industry_risk
"포항, '블루오션' 그린바이오·동물산업 생산 메카로 뜬다",,,industry_risk
"포항 그린백신실증지원센터, 동물용 의약품산업거점 지정",,,industry_risk
[포토뉴스]농림축산식품부 그린바이오벤처 캠퍼스 조성현장 방문,,,industry_risk
"""그린바이오 벤처 캠퍼스 진주 유치에 협조를""",,,industry_risk
"증평군-충북도-충북테크노파크-충북연구원, 그린바이오 벤처 캠퍼스 유...",지역사회 ESG 파트너십,0.404,industry_risk
“서부경남 그린바이오산업 중심지로”…농특위 발전방안 토론회,,,industry_risk
신청사 GB해제 부지에 창조 R&D캠퍼스 '불가능',,,industry_risk
"고양특례시, 원당 신청사부지 그린벨트 해제 환원",,,industry_risk
"고양시, 원당 신청사 부지 그린밸트로 환원",,,industry_risk
"고양특례시, 그린벨트 환원 후 원당재창조 프로젝트 민선 8기 내 추진",,,industry_risk
"고양시, 원당 신청사 부지 그린벨트 환원-원당 재창조 사업 '시동'",,,industry_risk
"고양시, 기존 신청사 부지 그린벨트 해제환원·원당재창조 프로젝트 '민...",,,industry_risk
마약류 대마가 치매 치료제로…안동 '그린 러시' 성장 이끈다,,,industry_risk
안동 '전통 삼베 고장'서 그린러시 핵 '바이오 헴프산업' 거점도시 도약,,,industry_risk
"농특위·진주바이오산업진흥원, 서부경남 지역 그린바이오산업 육성·발...",,,industry_risk
"경북도, '그린바이오' 특화 산업 육성",,,industry_risk
"상명대 천안캠퍼스, 학군단 61기 28명 장교 임관",,,industry_risk
충청대 송승호 총장 임명 '일단 무산',,,industry_risk
[포토뉴스]그린수소생산 관련 기술 이전 협약식,,,industry_risk
서울대 그린바이오과학기술연구원/평창신활력추진단 협약,,,industry_risk
"계명문화대, 식목행사 및 교내 환경정화운동 진행","ESG 관련 캠페인,지역사회 ESG 파트너십","0.451,0.401",industry_risk
"정헌율 익산시장 ""내년부터 인구 증가할 것"" 자신감",,,industry_risk
충청대 신임 총장에 송승호 전 충북보건과학대 총장 거론…교수·교직원...,,,industry_risk
TBC)포항.안동 그린바이오 산업 육성 특화사업 추진,,,industry_risk
인사말 하는 정황근 장관,,,industry_risk
[사설] 바람직한 경기도의 베이비부머 행복캠퍼스,,,industry_risk
"아름다운학교 지속가능학교경영 워크숍, 2023 상반기 특수분야 교원연수...","ESG 위원회 조직,지역사회 ESG 교육 프로그램","0.416,0.401",industry_risk
"포항시, '제철보국' 발판 삼아 'K-바이오 허브 도시'로 급부상",,,industry_risk
"원희룡 ""광주, 세계 제일 미래차 생산기지 발돋움 지원""",,,industry_risk
"국토부·광주시 ""광주를 미래차 생산기지로…산단 조기 조성""(종합)",,,industry_risk
"광주 찾은 원희룡 ""세계 제일 미래차 기지로 도약 지원""",,,industry_risk
"한 달 만에 호남 또 찾은 원희룡 ""광주 미래차 기지로 육성""",,,industry_risk
봄바람 타고 ‘BL 로맨스’ 살랑살랑,,,industry_risk
"롯데바이오로직스 국내 공장 건설 속도 내, 관련 부처에 신속 행정 건의",,,industry_risk
퇴임하는 이남호 전 전북대 총장에 재학생이 그린 ‘문회루’ 펜화 헌정,,,industry_risk
"진주시, 2023년 '사립유치원 학부모 부담금' 일부 지원 外",,,industry_risk
"[수도권 주요 뉴스]경기교육청, 4월 세월호 참사 9주기 추모",,,industry_risk
"김보통 작가 ""웹툰, 적은 비용으로 시장성 확인에 좋은 시험대""",,,industry_risk
[Who Is ?] 서승환 연세대학교 총장,,,industry_risk
"경남도, 창업생태계 혁신한다…2027년까지 1조3천억 투입",,,industry_risk
"경남도, 2027년까지 1조2976억 원 투입 창업생태계 혁신",,,industry_risk
"경남도, 5년간 1조3000억원 투입 ‘창업생태계’ 조성",,,industry_risk
경남 5년 안에 기업가치 1조원 '유니콘 기업' 3곳 만든다,,,industry_risk
"경남, 창업기업에 1조3000억 쏜다",,,industry_risk
ANWA 첫날 7위에 오른 임지유,,,industry_risk
"현실과 이상의 괴리, 가위질할 수 있다면[정하윤의 아트차이나]",,,industry_risk
"""다회용기 문화 확산""…정부, 탄소중립 실천운동 추진",ESG 관련 캠페인,0.433,industry_risk
"환경부 ""다회용기 사용 문화 확산""…탄소중립 실천 운동 추진","ESG 관련 캠페인,폐기물 배출,지역사회 ESG 교육 프로그램,청정 재생에너지,지역사회 ESG 파트너십","0.457,0.45,0.438,0.417,0.407",industry_risk
김태흠 지사 “천안·홍성 국가산단 통해 신산업 혁신 주도하겠다”,,,industry_risk
"정부, 천안·홍성에도 ‘국가산단’ 만든다",,,industry_risk
'미래차 국가산단 조기착공' 광주시·국토부 공감대(종합),,,industry_risk
"원희룡 장관 ""광주시와 '원팀' 가동…대통령 공약 등 지원""(종합)",,,industry_risk
광주시-국토부 '원팀 체계' 균형발전 협력 약속,,,industry_risk
"강기정 광주광역시장-원희룡 국토부장관, 국가 균형 발전 협력 회의",,,industry_risk
"광주광역시, 국토부에 혼잡도로 개선·달빛고속철 도심 지하화 건의",,,industry_risk
